Province,Month-Year,Unemployment Rate
Canada,Jan-76,7.1
Canada,Feb-76,7
Canada,Mar-76,6.7
Canada,Apr-76,6.8
Canada,May-76,6.9
Canada,Jun-76,6.9
Canada,Jul-76,7.4
Canada,Aug-76,7.1
Canada,Sep-76,7
Canada,Oct-76,7.4
Canada,Nov-76,7.4
Canada,Dec-76,7.5
Canada,Jan-77,7.6
Canada,Feb-77,7.9
Canada,Mar-77,7.8
Canada,Apr-77,7.9
Canada,May-77,7.8
Canada,Jun-77,7.8
Canada,Jul-77,8.1
Canada,Aug-77,8.2
Canada,Sep-77,8.3
Canada,Oct-77,8.4
Canada,Nov-77,8.5
Canada,Dec-77,8.5
Canada,Jan-78,8.3
Canada,Feb-78,8.3
Canada,Mar-78,8.5
Canada,Apr-78,8.4
Canada,May-78,8.6
Canada,Jun-78,8.4
Canada,Jul-78,8.3
Canada,Aug-78,8.4
Canada,Sep-78,8.4
Canada,Oct-78,8.2
Canada,Nov-78,8.3
Canada,Dec-78,8.3
Canada,Jan-79,8.2
Canada,Feb-79,8
Canada,Mar-79,7.9
Canada,Apr-79,8
Canada,May-79,7.6
Canada,Jun-79,7.4
Canada,Jul-79,7.2
Canada,Aug-79,7.1
Canada,Sep-79,7
Canada,Oct-79,7.2
Canada,Nov-79,7.2
Canada,Dec-79,7.2
Canada,Jan-80,7.5
Canada,Feb-80,7.6
Canada,Mar-80,7.6
Canada,Apr-80,7.7
Canada,May-80,7.8
Canada,Jun-80,7.7
Canada,Jul-80,7.6
Canada,Aug-80,7.6
Canada,Sep-80,7.3
Canada,Oct-80,7.3
Canada,Nov-80,7.2
Canada,Dec-80,7.3
Canada,Jan-81,7.4
Canada,Feb-81,7.4
Canada,Mar-81,7.4
Canada,Apr-81,7.1
Canada,May-81,7.2
Canada,Jun-81,7.2
Canada,Jul-81,7.2
Canada,Aug-81,7.1
Canada,Sep-81,8.1
Canada,Oct-81,8.3
Canada,Nov-81,8.3
Canada,Dec-81,8.7
Canada,Jan-82,8.6
Canada,Feb-82,8.9
Canada,Mar-82,9.3
Canada,Apr-82,9.8
Canada,May-82,10.3
Canada,Jun-82,11.1
Canada,Jul-82,11.9
Canada,Aug-82,12
Canada,Sep-82,12.4
Canada,Oct-82,12.9
Canada,Nov-82,12.9
Canada,Dec-82,13.1
Canada,Jan-83,12.7
Canada,Feb-83,12.7
Canada,Mar-83,12.5
Canada,Apr-83,12.4
Canada,May-83,12.4
Canada,Jun-83,12.4
Canada,Jul-83,11.9
Canada,Aug-83,11.7
Canada,Sep-83,11.4
Canada,Oct-83,11.3
Canada,Nov-83,11.3
Canada,Dec-83,11.3
Canada,Jan-84,11.3
Canada,Feb-84,11.3
Canada,Mar-84,11.3
Canada,Apr-84,11.5
Canada,May-84,11.7
Canada,Jun-84,11.3
Canada,Jul-84,11.2
Canada,Aug-84,11.3
Canada,Sep-84,11.8
Canada,Oct-84,11.3
Canada,Nov-84,11.4
Canada,Dec-84,11.1
Canada,Jan-85,10.6
Canada,Feb-85,10.8
Canada,Mar-85,11
Canada,Apr-85,10.8
Canada,May-85,10.6
Canada,Jun-85,10.7
Canada,Jul-85,10.4
Canada,Aug-85,10.3
Canada,Sep-85,10.2
Canada,Oct-85,10.3
Canada,Nov-85,10.3
Canada,Dec-85,10.1
Canada,Jan-86,9.8
Canada,Feb-86,9.9
Canada,Mar-86,9.8
Canada,Apr-86,9.7
Canada,May-86,9.5
Canada,Jun-86,9.6
Canada,Jul-86,9.6
Canada,Aug-86,9.6
Canada,Sep-86,9.5
Canada,Oct-86,9.4
Canada,Nov-86,9.4
Canada,Dec-86,9.5
Canada,Jan-87,9.5
Canada,Feb-87,9.5
Canada,Mar-87,9.4
Canada,Apr-87,9.2
Canada,May-87,8.9
Canada,Jun-87,8.9
Canada,Jul-87,8.7
Canada,Aug-87,8.6
Canada,Sep-87,8.4
Canada,Oct-87,8.3
Canada,Nov-87,8.2
Canada,Dec-87,8
Canada,Jan-88,8.1
Canada,Feb-88,7.8
Canada,Mar-88,7.8
Canada,Apr-88,7.7
Canada,May-88,7.8
Canada,Jun-88,7.6
Canada,Jul-88,7.8
Canada,Aug-88,7.8
Canada,Sep-88,7.8
Canada,Oct-88,7.8
Canada,Nov-88,7.8
Canada,Dec-88,7.5
Canada,Jan-89,7.5
Canada,Feb-89,7.6
Canada,Mar-89,7.5
Canada,Apr-89,7.8
Canada,May-89,7.7
Canada,Jun-89,7.5
Canada,Jul-89,7.5
Canada,Aug-89,7.3
Canada,Sep-89,7.3
Canada,Oct-89,7.2
Canada,Nov-89,7.5
Canada,Dec-89,7.7
Canada,Jan-90,7.9
Canada,Feb-90,7.7
Canada,Mar-90,7.3
Canada,Apr-90,7.6
Canada,May-90,7.8
Canada,Jun-90,7.6
Canada,Jul-90,7.9
Canada,Aug-90,8.1
Canada,Sep-90,8.5
Canada,Oct-90,8.8
Canada,Nov-90,9.1
Canada,Dec-90,9.5
Canada,Jan-91,9.8
Canada,Feb-91,10.2
Canada,Mar-91,10.5
Canada,Apr-91,10.3
Canada,May-91,10.2
Canada,Jun-91,10.5
Canada,Jul-91,10.5
Canada,Aug-91,10.5
Canada,Sep-91,10.3
Canada,Oct-91,10.3
Canada,Nov-91,10.4
Canada,Dec-91,10.3
Canada,Jan-92,10.4
Canada,Feb-92,10.5
Canada,Mar-92,10.9
Canada,Apr-92,10.7
Canada,May-92,10.9
Canada,Jun-92,11.4
Canada,Jul-92,11.3
Canada,Aug-92,11.7
Canada,Sep-92,11.6
Canada,Oct-92,11.4
Canada,Nov-92,12.1
Canada,Dec-92,11.7
Canada,Jan-93,11.2
Canada,Feb-93,11
Canada,Mar-93,11.2
Canada,Apr-93,11.6
Canada,May-93,11.6
Canada,Jun-93,11.7
Canada,Jul-93,11.6
Canada,Aug-93,11.2
Canada,Sep-93,11.5
Canada,Oct-93,11.3
Canada,Nov-93,11.2
Canada,Dec-93,11.4
Canada,Jan-94,11.4
Canada,Feb-94,11.1
Canada,Mar-94,10.6
Canada,Apr-94,10.9
Canada,May-94,10.7
Canada,Jun-94,10.3
Canada,Jul-94,10.1
Canada,Aug-94,10.2
Canada,Sep-94,10.1
Canada,Oct-94,10
Canada,Nov-94,9.7
Canada,Dec-94,9.6
Canada,Jan-95,9.6
Canada,Feb-95,9.6
Canada,Mar-95,9.7
Canada,Apr-95,9.5
Canada,May-95,9.5
Canada,Jun-95,9.5
Canada,Jul-95,9.6
Canada,Aug-95,9.5
Canada,Sep-95,9.2
Canada,Oct-95,9.3
Canada,Nov-95,9.2
Canada,Dec-95,9.4
Canada,Jan-96,9.4
Canada,Feb-96,9.5
Canada,Mar-96,9.6
Canada,Apr-96,9.3
Canada,May-96,9.2
Canada,Jun-96,9.8
Canada,Jul-96,9.7
Canada,Aug-96,9.4
Canada,Sep-96,9.9
Canada,Oct-96,9.9
Canada,Nov-96,9.9
Canada,Dec-96,9.7
Canada,Jan-97,9.5
Canada,Feb-97,9.5
Canada,Mar-97,9.3
Canada,Apr-97,9.4
Canada,May-97,9.4
Canada,Jun-97,9.1
Canada,Jul-97,8.9
Canada,Aug-97,8.9
Canada,Sep-97,8.8
Canada,Oct-97,8.9
Canada,Nov-97,8.9
Canada,Dec-97,8.5
Canada,Jan-98,8.8
Canada,Feb-98,8.6
Canada,Mar-98,8.4
Canada,Apr-98,8.3
Canada,May-98,8.3
Canada,Jun-98,8.4
Canada,Jul-98,8.3
Canada,Aug-98,8.1
Canada,Sep-98,8.2
Canada,Oct-98,8
Canada,Nov-98,8
Canada,Dec-98,8.1
Canada,Jan-99,7.9
Canada,Feb-99,7.9
Canada,Mar-99,7.9
Canada,Apr-99,8.2
Canada,May-99,7.9
Canada,Jun-99,7.6
Canada,Jul-99,7.6
Canada,Aug-99,7.4
Canada,Sep-99,7.5
Canada,Oct-99,7.2
Canada,Nov-99,6.9
Canada,Dec-99,6.8
Canada,Jan-00,6.8
Canada,Feb-00,6.9
Canada,Mar-00,6.9
Canada,Apr-00,6.7
Canada,May-00,6.6
Canada,Jun-00,6.7
Canada,Jul-00,6.8
Canada,Aug-00,7
Canada,Sep-00,6.9
Canada,Oct-00,7
Canada,Nov-00,6.9
Canada,Dec-00,6.8
Canada,01-Jan,6.9
Canada,01-Feb,7
Canada,01-Mar,7.1
Canada,01-Apr,7.1
Canada,01-May,7
Canada,01-Jun,7.2
Canada,01-Jul,7.1
Canada,01-Aug,7.2
Canada,01-Sep,7.2
Canada,01-Oct,7.3
Canada,01-Nov,7.5
Canada,01-Dec,8.1
Canada,02-Jan,8
Canada,02-Feb,7.9
Canada,02-Mar,7.9
Canada,02-Apr,7.7
Canada,02-May,7.8
Canada,02-Jun,7.6
Canada,02-Jul,7.6
Canada,02-Aug,7.4
Canada,02-Sep,7.6
Canada,02-Oct,7.6
Canada,02-Nov,7.5
Canada,02-Dec,7.6
Canada,03-Jan,7.5
Canada,03-Feb,7.5
Canada,03-Mar,7.4
Canada,03-Apr,7.6
Canada,03-May,7.8
Canada,03-Jun,7.6
Canada,03-Jul,7.7
Canada,03-Aug,7.8
Canada,03-Sep,7.9
Canada,03-Oct,7.6
Canada,03-Nov,7.4
Canada,03-Dec,7.3
Canada,04-Jan,7.3
Canada,04-Feb,7.3
Canada,04-Mar,7.3
Canada,04-Apr,7.2
Canada,04-May,7.1
Canada,04-Jun,7.2
Canada,04-Jul,7.1
Canada,04-Aug,7
Canada,04-Sep,6.9
Canada,04-Oct,7.1
Canada,04-Nov,7.2
Canada,04-Dec,7.1
Canada,05-Jan,6.9
Canada,05-Feb,7
Canada,05-Mar,6.9
Canada,05-Apr,6.7
Canada,05-May,7
Canada,05-Jun,6.8
Canada,05-Jul,6.7
Canada,05-Aug,6.7
Canada,05-Sep,6.7
Canada,05-Oct,6.7
Canada,05-Nov,6.3
Canada,05-Dec,6.6
Canada,06-Jan,6.7
Canada,06-Feb,6.6
Canada,06-Mar,6.5
Canada,06-Apr,6.5
Canada,06-May,6.2
Canada,06-Jun,6.3
Canada,06-Jul,6.5
Canada,06-Aug,6.5
Canada,06-Sep,6.5
Canada,06-Oct,6.3
Canada,06-Nov,6.5
Canada,06-Dec,6.3
Canada,07-Jan,6.4
Canada,07-Feb,6.3
Canada,07-Mar,6.3
Canada,07-Apr,6.3
Canada,07-May,6.2
Canada,07-Jun,6.1
Canada,07-Jul,6
Canada,07-Aug,6
Canada,07-Sep,6
Canada,07-Oct,6
Canada,07-Nov,6.1
Canada,07-Dec,6.2
Canada,08-Jan,6.1
Canada,08-Feb,6.1
Canada,08-Mar,6.2
Canada,08-Apr,6.2
Canada,08-May,6.2
Canada,08-Jun,6.1
Canada,08-Jul,6.2
Canada,08-Aug,6.2
Canada,08-Sep,6.3
Canada,08-Oct,6.4
Canada,08-Nov,6.7
Canada,08-Dec,7
Canada,09-Jan,7.5
Canada,09-Feb,8.1
Canada,09-Mar,8.3
Canada,09-Apr,8.4
Canada,09-May,8.6
Canada,09-Jun,8.8
Canada,09-Jul,8.8
Canada,09-Aug,8.8
Canada,09-Sep,8.5
Canada,09-Oct,8.5
Canada,09-Nov,8.6
Canada,09-Dec,8.6
Canada,10-Jan,8.4
Canada,10-Feb,8.4
Canada,10-Mar,8.3
Canada,10-Apr,8.2
Canada,10-May,8.1
Canada,10-Jun,8
Canada,10-Jul,8.2
Canada,10-Aug,8.2
Canada,10-Sep,8.2
Canada,10-Oct,8.1
Canada,10-Nov,7.8
Canada,10-Dec,7.8
Canada,11-Jan,7.8
Canada,11-Feb,7.8
Canada,11-Mar,7.8
Canada,11-Apr,7.8
Canada,11-May,7.7
Canada,11-Jun,7.7
Canada,11-Jul,7.4
Canada,11-Aug,7.4
Canada,11-Sep,7.4
Canada,11-Oct,7.5
Canada,11-Nov,7.6
Canada,11-Dec,7.5
Canada,12-Jan,7.7
Canada,12-Feb,7.6
Canada,12-Mar,7.3
Canada,12-Apr,7.4
Canada,12-May,7.5
Canada,12-Jun,7.4
Canada,12-Jul,7.3
Canada,12-Aug,7.4
Canada,12-Sep,7.4
Canada,12-Oct,7.4
Canada,12-Nov,7.3
Canada,12-Dec,7.2
Canada,13-Jan,7.1
Canada,13-Feb,7
Canada,13-Mar,7.3
Canada,13-Apr,7.2
Canada,13-May,7
Canada,13-Jun,7.2
Canada,13-Jul,7.3
Canada,13-Aug,7.2
Canada,13-Sep,7.1
Canada,13-Oct,7.2
Canada,13-Nov,7.1
Canada,13-Dec,7.4
Canada,14-Jan,7.2
Canada,14-Feb,7.2
Canada,14-Mar,7.1
Canada,14-Apr,7.1
Canada,14-May,7.3
Canada,14-Jun,7.1
Canada,14-Jul,7.1
Canada,14-Aug,7
Canada,14-Sep,7
Canada,14-Oct,6.8
Canada,14-Nov,6.8
Canada,14-Dec,6.7
Canada,15-Jan,6.8
Canada,15-Feb,6.9
Canada,15-Mar,6.8
Canada,15-Apr,6.9
Canada,15-May,6.8
Canada,15-Jun,6.9
Canada,15-Jul,6.9
Canada,15-Aug,7
Canada,15-Sep,7.1
Canada,15-Oct,7
Canada,15-Nov,7.1
Canada,15-Dec,7.2
Canada,16-Jan,7.3
Canada,16-Feb,7.3
Canada,16-Mar,7.2
Canada,16-Apr,7.3
Canada,16-May,7
Canada,16-Jun,6.9
Canada,16-Jul,6.9
Canada,16-Aug,6.9
Canada,16-Sep,7
Canada,16-Oct,6.9
Canada,16-Nov,6.8
Canada,16-Dec,6.9
Canada,17-Jan,6.8
Canada,17-Feb,6.6
Canada,17-Mar,6.7
Canada,17-Apr,6.5
Canada,17-May,6.6
Canada,17-Jun,6.5
Canada,17-Jul,6.3
Canada,17-Aug,6.2
Canada,17-Sep,6.2
Canada,17-Oct,6.4
Canada,17-Nov,6.1
Canada,17-Dec,6
Canada,18-Jan,5.9
Canada,18-Feb,6
Canada,18-Mar,5.8
Canada,18-Apr,5.8
Canada,18-May,5.9
Canada,18-Jun,6
Canada,18-Jul,5.9
Canada,18-Aug,6
Canada,18-Sep,5.8
Canada,18-Oct,5.7
Canada,18-Nov,5.7
Canada,18-Dec,5.7
Canada,19-Jan,5.7
Canada,19-Feb,5.8
Canada,19-Mar,5.9
Canada,19-Apr,5.7
Canada,19-May,5.4
Canada,19-Jun,5.6
Canada,19-Jul,5.8
Canada,19-Aug,5.8
Canada,19-Sep,5.6
Canada,19-Oct,5.6
Canada,19-Nov,5.9
Canada,19-Dec,5.6
Canada,20-Jan,5.5
Canada,20-Feb,5.7
Canada,20-Mar,8.4
Canada,20-Apr,13.6
Canada,20-May,14.1
Canada,20-Jun,12.4
Canada,20-Jul,11
Canada,20-Aug,10.2
Canada,20-Sep,9.2
Canada,20-Oct,9
Canada,20-Nov,8.7
Canada,20-Dec,8.9
Canada,21-Jan,9.2
Canada,21-Feb,8.5
Canada,21-Mar,7.7
Canada,21-Apr,8.2
Canada,21-May,8.3
Canada,21-Jun,7.9
Canada,21-Jul,7.4
Canada,21-Aug,7.1
Canada,21-Sep,7
Canada,21-Oct,6.5
Canada,21-Nov,6.1
Canada,21-Dec,5.9
Canada,22-Jan,6.5
Canada,22-Feb,5.5
Canada,22-Mar,5.4
Canada,22-Apr,5.3
Canada,22-May,5.2
Canada,22-Jun,5
Canada,22-Jul,4.8
Canada,22-Aug,5.2
Canada,22-Sep,5.1
Canada,22-Oct,5.1
Canada,22-Nov,5.1
Canada,22-Dec,5
Canada,23-Jan,5
Canada,23-Feb,5.1
Canada,23-Mar,5.1
Canada,23-Apr,5.1
Canada,23-May,5.3
Canada,23-Jun,5.4
Canada,23-Jul,5.5
Canada,23-Aug,5.5
Canada,23-Sep,5.6
Canada,23-Oct,5.7
Canada,23-Nov,5.8
Canada,23-Dec,5.8
Canada,24-Jan,5.7
Canada,24-Feb,5.8
Canada,24-Mar,6.1
Canada,24-Apr,6.1
Canada,24-May,6.2
Newfoundland and Labrador,Jan-76,12.3
Newfoundland and Labrador,Feb-76,12.7
Newfoundland and Labrador,Mar-76,12.3
Newfoundland and Labrador,Apr-76,13.4
Newfoundland and Labrador,May-76,13.3
Newfoundland and Labrador,Jun-76,12.9
Newfoundland and Labrador,Jul-76,14.5
Newfoundland and Labrador,Aug-76,14
Newfoundland and Labrador,Sep-76,13.5
Newfoundland and Labrador,Oct-76,13.9
Newfoundland and Labrador,Nov-76,14.3
Newfoundland and Labrador,Dec-76,13.5
Newfoundland and Labrador,Jan-77,14.2
Newfoundland and Labrador,Feb-77,14.2
Newfoundland and Labrador,Mar-77,14.5
Newfoundland and Labrador,Apr-77,15.6
Newfoundland and Labrador,May-77,14.3
Newfoundland and Labrador,Jun-77,15.5
Newfoundland and Labrador,Jul-77,15.6
Newfoundland and Labrador,Aug-77,15.7
Newfoundland and Labrador,Sep-77,16.5
Newfoundland and Labrador,Oct-77,16.8
Newfoundland and Labrador,Nov-77,16.6
Newfoundland and Labrador,Dec-77,16.6
Newfoundland and Labrador,Jan-78,15.1
Newfoundland and Labrador,Feb-78,15.4
Newfoundland and Labrador,Mar-78,15.9
Newfoundland and Labrador,Apr-78,16.6
Newfoundland and Labrador,May-78,16.6
Newfoundland and Labrador,Jun-78,16
Newfoundland and Labrador,Jul-78,16.4
Newfoundland and Labrador,Aug-78,16.2
Newfoundland and Labrador,Sep-78,16
Newfoundland and Labrador,Oct-78,15.7
Newfoundland and Labrador,Nov-78,15.1
Newfoundland and Labrador,Dec-78,16.3
Newfoundland and Labrador,Jan-79,16.9
Newfoundland and Labrador,Feb-79,16.5
Newfoundland and Labrador,Mar-79,16.5
Newfoundland and Labrador,Apr-79,15.9
Newfoundland and Labrador,May-79,15.7
Newfoundland and Labrador,Jun-79,14.4
Newfoundland and Labrador,Jul-79,13.8
Newfoundland and Labrador,Aug-79,13
Newfoundland and Labrador,Sep-79,12.7
Newfoundland and Labrador,Oct-79,13.2
Newfoundland and Labrador,Nov-79,14.1
Newfoundland and Labrador,Dec-79,14.3
Newfoundland and Labrador,Jan-80,14.4
Newfoundland and Labrador,Feb-80,14
Newfoundland and Labrador,Mar-80,13.7
Newfoundland and Labrador,Apr-80,13.6
Newfoundland and Labrador,May-80,13.8
Newfoundland and Labrador,Jun-80,14
Newfoundland and Labrador,Jul-80,13.4
Newfoundland and Labrador,Aug-80,13.5
Newfoundland and Labrador,Sep-80,12.6
Newfoundland and Labrador,Oct-80,11.9
Newfoundland and Labrador,Nov-80,11.8
Newfoundland and Labrador,Dec-80,13.2
Newfoundland and Labrador,Jan-81,13.2
Newfoundland and Labrador,Feb-81,12.7
Newfoundland and Labrador,Mar-81,12.7
Newfoundland and Labrador,Apr-81,12.5
Newfoundland and Labrador,May-81,11.3
Newfoundland and Labrador,Jun-81,13
Newfoundland and Labrador,Jul-81,13.3
Newfoundland and Labrador,Aug-81,13.4
Newfoundland and Labrador,Sep-81,16.7
Newfoundland and Labrador,Oct-81,15.7
Newfoundland and Labrador,Nov-81,13.9
Newfoundland and Labrador,Dec-81,13.6
Newfoundland and Labrador,Jan-82,13.8
Newfoundland and Labrador,Feb-82,14.2
Newfoundland and Labrador,Mar-82,13.7
Newfoundland and Labrador,Apr-82,14.8
Newfoundland and Labrador,May-82,15.8
Newfoundland and Labrador,Jun-82,16
Newfoundland and Labrador,Jul-82,16.2
Newfoundland and Labrador,Aug-82,17.1
Newfoundland and Labrador,Sep-82,18.1
Newfoundland and Labrador,Oct-82,18.8
Newfoundland and Labrador,Nov-82,18.4
Newfoundland and Labrador,Dec-82,18.5
Newfoundland and Labrador,Jan-83,17.1
Newfoundland and Labrador,Feb-83,18
Newfoundland and Labrador,Mar-83,18
Newfoundland and Labrador,Apr-83,18.2
Newfoundland and Labrador,May-83,17.3
Newfoundland and Labrador,Jun-83,18.3
Newfoundland and Labrador,Jul-83,18.1
Newfoundland and Labrador,Aug-83,17.7
Newfoundland and Labrador,Sep-83,17.8
Newfoundland and Labrador,Oct-83,18.1
Newfoundland and Labrador,Nov-83,18.9
Newfoundland and Labrador,Dec-83,19.4
Newfoundland and Labrador,Jan-84,19.8
Newfoundland and Labrador,Feb-84,20.2
Newfoundland and Labrador,Mar-84,19.7
Newfoundland and Labrador,Apr-84,19.3
Newfoundland and Labrador,May-84,20.2
Newfoundland and Labrador,Jun-84,17.9
Newfoundland and Labrador,Jul-84,19.1
Newfoundland and Labrador,Aug-84,19.9
Newfoundland and Labrador,Sep-84,22.7
Newfoundland and Labrador,Oct-84,21
Newfoundland and Labrador,Nov-84,21.3
Newfoundland and Labrador,Dec-84,21.2
Newfoundland and Labrador,Jan-85,20.7
Newfoundland and Labrador,Feb-85,20.1
Newfoundland and Labrador,Mar-85,19.5
Newfoundland and Labrador,Apr-85,21.6
Newfoundland and Labrador,May-85,21.5
Newfoundland and Labrador,Jun-85,21.6
Newfoundland and Labrador,Jul-85,19.9
Newfoundland and Labrador,Aug-85,19.6
Newfoundland and Labrador,Sep-85,19.1
Newfoundland and Labrador,Oct-85,19.2
Newfoundland and Labrador,Nov-85,19.4
Newfoundland and Labrador,Dec-85,19.7
Newfoundland and Labrador,Jan-86,19
Newfoundland and Labrador,Feb-86,18.8
Newfoundland and Labrador,Mar-86,19.2
Newfoundland and Labrador,Apr-86,18.2
Newfoundland and Labrador,May-86,17.3
Newfoundland and Labrador,Jun-86,19
Newfoundland and Labrador,Jul-86,20.6
Newfoundland and Labrador,Aug-86,19.6
Newfoundland and Labrador,Sep-86,19
Newfoundland and Labrador,Oct-86,19.2
Newfoundland and Labrador,Nov-86,19
Newfoundland and Labrador,Dec-86,18.2
Newfoundland and Labrador,Jan-87,18.8
Newfoundland and Labrador,Feb-87,18.4
Newfoundland and Labrador,Mar-87,19.2
Newfoundland and Labrador,Apr-87,19.5
Newfoundland and Labrador,May-87,19.7
Newfoundland and Labrador,Jun-87,17.5
Newfoundland and Labrador,Jul-87,16.2
Newfoundland and Labrador,Aug-87,16.7
Newfoundland and Labrador,Sep-87,16.5
Newfoundland and Labrador,Oct-87,16.7
Newfoundland and Labrador,Nov-87,16.6
Newfoundland and Labrador,Dec-87,17.9
Newfoundland and Labrador,Jan-88,17.4
Newfoundland and Labrador,Feb-88,17.5
Newfoundland and Labrador,Mar-88,17.2
Newfoundland and Labrador,Apr-88,16.9
Newfoundland and Labrador,May-88,16.6
Newfoundland and Labrador,Jun-88,15.7
Newfoundland and Labrador,Jul-88,16.1
Newfoundland and Labrador,Aug-88,16.5
Newfoundland and Labrador,Sep-88,16
Newfoundland and Labrador,Oct-88,15.3
Newfoundland and Labrador,Nov-88,14.7
Newfoundland and Labrador,Dec-88,13.6
Newfoundland and Labrador,Jan-89,15.2
Newfoundland and Labrador,Feb-89,15
Newfoundland and Labrador,Mar-89,15.2
Newfoundland and Labrador,Apr-89,14.5
Newfoundland and Labrador,May-89,14.4
Newfoundland and Labrador,Jun-89,14.5
Newfoundland and Labrador,Jul-89,14.5
Newfoundland and Labrador,Aug-89,15.2
Newfoundland and Labrador,Sep-89,16.5
Newfoundland and Labrador,Oct-89,16.2
Newfoundland and Labrador,Nov-89,16.4
Newfoundland and Labrador,Dec-89,16.6
Newfoundland and Labrador,Jan-90,16.9
Newfoundland and Labrador,Feb-90,16.7
Newfoundland and Labrador,Mar-90,15.4
Newfoundland and Labrador,Apr-90,16.7
Newfoundland and Labrador,May-90,17.1
Newfoundland and Labrador,Jun-90,17.3
Newfoundland and Labrador,Jul-90,17.6
Newfoundland and Labrador,Aug-90,16.8
Newfoundland and Labrador,Sep-90,16.7
Newfoundland and Labrador,Oct-90,16.4
Newfoundland and Labrador,Nov-90,18
Newfoundland and Labrador,Dec-90,17.6
Newfoundland and Labrador,Jan-91,17.9
Newfoundland and Labrador,Feb-91,18.2
Newfoundland and Labrador,Mar-91,18.7
Newfoundland and Labrador,Apr-91,19.2
Newfoundland and Labrador,May-91,18.9
Newfoundland and Labrador,Jun-91,18.7
Newfoundland and Labrador,Jul-91,17.6
Newfoundland and Labrador,Aug-91,18.5
Newfoundland and Labrador,Sep-91,18.3
Newfoundland and Labrador,Oct-91,17.4
Newfoundland and Labrador,Nov-91,16
Newfoundland and Labrador,Dec-91,16.2
Newfoundland and Labrador,Jan-92,18
Newfoundland and Labrador,Feb-92,18.7
Newfoundland and Labrador,Mar-92,19.9
Newfoundland and Labrador,Apr-92,19
Newfoundland and Labrador,May-92,19.6
Newfoundland and Labrador,Jun-92,20.2
Newfoundland and Labrador,Jul-92,20.4
Newfoundland and Labrador,Aug-92,20.5
Newfoundland and Labrador,Sep-92,20.5
Newfoundland and Labrador,Oct-92,21.1
Newfoundland and Labrador,Nov-92,22.1
Newfoundland and Labrador,Dec-92,20.9
Newfoundland and Labrador,Jan-93,20.1
Newfoundland and Labrador,Feb-93,20.3
Newfoundland and Labrador,Mar-93,20.4
Newfoundland and Labrador,Apr-93,20.3
Newfoundland and Labrador,May-93,19.6
Newfoundland and Labrador,Jun-93,19.6
Newfoundland and Labrador,Jul-93,19.9
Newfoundland and Labrador,Aug-93,20
Newfoundland and Labrador,Sep-93,19.7
Newfoundland and Labrador,Oct-93,20.1
Newfoundland and Labrador,Nov-93,20.1
Newfoundland and Labrador,Dec-93,20.5
Newfoundland and Labrador,Jan-94,20.4
Newfoundland and Labrador,Feb-94,18.7
Newfoundland and Labrador,Mar-94,18.8
Newfoundland and Labrador,Apr-94,20
Newfoundland and Labrador,May-94,20.6
Newfoundland and Labrador,Jun-94,19.9
Newfoundland and Labrador,Jul-94,20.2
Newfoundland and Labrador,Aug-94,20.2
Newfoundland and Labrador,Sep-94,20.2
Newfoundland and Labrador,Oct-94,20.1
Newfoundland and Labrador,Nov-94,20.7
Newfoundland and Labrador,Dec-94,19.6
Newfoundland and Labrador,Jan-95,18
Newfoundland and Labrador,Feb-95,17.5
Newfoundland and Labrador,Mar-95,18
Newfoundland and Labrador,Apr-95,17.5
Newfoundland and Labrador,May-95,18.4
Newfoundland and Labrador,Jun-95,17.9
Newfoundland and Labrador,Jul-95,19.1
Newfoundland and Labrador,Aug-95,19
Newfoundland and Labrador,Sep-95,18.3
Newfoundland and Labrador,Oct-95,17.5
Newfoundland and Labrador,Nov-95,17
Newfoundland and Labrador,Dec-95,16.6
Newfoundland and Labrador,Jan-96,18.2
Newfoundland and Labrador,Feb-96,19.1
Newfoundland and Labrador,Mar-96,18.6
Newfoundland and Labrador,Apr-96,18.3
Newfoundland and Labrador,May-96,18
Newfoundland and Labrador,Jun-96,19.5
Newfoundland and Labrador,Jul-96,18.9
Newfoundland and Labrador,Aug-96,18.2
Newfoundland and Labrador,Sep-96,19.6
Newfoundland and Labrador,Oct-96,20.1
Newfoundland and Labrador,Nov-96,19.4
Newfoundland and Labrador,Dec-96,20.1
Newfoundland and Labrador,Jan-97,19.7
Newfoundland and Labrador,Feb-97,18.9
Newfoundland and Labrador,Mar-97,18.7
Newfoundland and Labrador,Apr-97,18.4
Newfoundland and Labrador,May-97,19.7
Newfoundland and Labrador,Jun-97,19
Newfoundland and Labrador,Jul-97,18
Newfoundland and Labrador,Aug-97,17.5
Newfoundland and Labrador,Sep-97,17.1
Newfoundland and Labrador,Oct-97,17.3
Newfoundland and Labrador,Nov-97,17.3
Newfoundland and Labrador,Dec-97,16.8
Newfoundland and Labrador,Jan-98,17.2
Newfoundland and Labrador,Feb-98,17.7
Newfoundland and Labrador,Mar-98,16.4
Newfoundland and Labrador,Apr-98,17
Newfoundland and Labrador,May-98,17.2
Newfoundland and Labrador,Jun-98,17.4
Newfoundland and Labrador,Jul-98,17.6
Newfoundland and Labrador,Aug-98,19.7
Newfoundland and Labrador,Sep-98,18.9
Newfoundland and Labrador,Oct-98,18
Newfoundland and Labrador,Nov-98,17.3
Newfoundland and Labrador,Dec-98,17.9
Newfoundland and Labrador,Jan-99,17.1
Newfoundland and Labrador,Feb-99,15.1
Newfoundland and Labrador,Mar-99,17.1
